Freq.Sweep,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy,POI 230kV FirstEnergy
"Rated Frequency","R, Re(Z) in Ohm","X, Im(Z) in Ohm","Z, Magnitude in Ohm","R1 in Ohm","X1 in Ohm","R2 in Ohm","X2 in Ohm","Z1 in Ohm","Z2 in Ohm","Z0 in Ohm"
37.833333,65.629123,-657.351744,660.619782,95.245794,-766.000537,95.245794,-766.000537,771.899336,771.899336,440.097912
38.000000,63.088559,-645.691114,648.765890,91.491496,-750.634541,91.491496,-750.634541,756.189730,756.189730,435.846955
38.166667,60.720542,-634.498153,637.396964,87.993317,-735.923901,87.993317,-735.923901,741.165846,741.165846,431.688361
38.333333,58.510247,-623.745224,626.483482,84.729177,-721.828666,84.729177,-721.828666,726.784464,726.784464,427.619112
38.500000,56.444414,-613.406865,615.998340,81.679332,-708.312084,81.679332,-708.312084,713.005976,713.005976,423.636323
38.666667,54.511127,-603.459601,605.916622,78.826043,-695.340318,78.826043,-695.340318,699.794043,699.794043,419.737237
38.833333,52.699658,-593.881751,596.215387,76.153350,-682.882166,76.153350,-682.882166,687.115264,687.115264,415.919214
39.000000,51.000319,-584.653280,586.873487,73.646841,-670.908836,73.646841,-670.908836,674.938904,674.938904,412.179732
39.166667,49.404334,-575.755648,577.871400,71.293465,-659.393724,71.293465,-659.393724,663.236641,663.236641,408.516373
39.333333,47.903716,-567.171688,569.191083,69.081352,-648.312234,69.081352,-648.312234,651.982351,651.982351,404.926823
39.500000,46.491181,-558.885480,560.815843,66.999681,-637.641597,66.999681,-637.641597,641.151903,641.151903,401.408864
39.666667,45.160034,-550.882264,552.730221,65.038505,-627.360729,65.038505,-627.360729,630.722991,630.722991,397.960373
39.833333,43.904089,-543.148325,544.919877,63.188645,-617.450081,63.188645,-617.450081,620.674961,620.674961,394.579310
40.000000,42.717578,-535.670908,537.371485,61.441538,-607.891492,61.441538,-607.891492,610.988649,610.988649,391.263720
40.166667,41.595050,-528.438103,530.072615,59.789100,-598.668036,59.789100,-598.668036,601.646203,601.646203,388.011728
40.333333,40.531291,-521.438705,523.011576,58.223594,-589.763807,58.223594,-589.763807,592.630859,592.630859,384.821528
40.500000,39.521301,-514.662023,516.177229,56.737610,-581.163634,56.737610,-581.163634,583.926645,583.926645,381.691388
40.666667,38.560372,-508.097676,509.558780,55.324169,-572.852777,55.324169,-572.852777,575.518086,575.518086,378.619642
40.833333,37.644340,-501.735493,503.145706,53.977110,-564.816782,53.977110,-564.816782,567.390100,567.390100,375.604682
41.000000,36.769901,-495.565725,496.927976,52.691559,-557.041798,52.691559,-557.041798,559.528341,559.528341,372.644962
41.166667,35.934553,-489.579536,490.896542,51.463849,-549.515316,51.463849,-549.515316,551.919931,551.919931,369.738989
41.333333,35.136085,-483.769300,485.043586,50.290744,-542.226618,50.290744,-542.226618,544.553822,544.553822,366.885321
41.500000,34.371989,-478.128347,479.362232,49.168569,-535.166394,49.168569,-535.166394,537.420336,537.420336,364.082563
41.666667,33.639314,-472.650418,473.845989,48.092977,-528.325933,48.092977,-528.325933,530.510345,530.510345,361.329362
41.833333,32.934865,-467.329310,468.488409,47.059263,-521.696582,47.059263,-521.696582,523.814755,523.814755,358.624409
42.000000,32.255471,-462.158779,463.283015,46.062751,-515.269612,46.062751,-515.269612,517.324414,517.324414,355.966430
42.166667,31.598136,-457.132591,458.223361,45.099031,-509.036292,45.099031,-509.036292,511.030204,511.030204,353.354183
42.333333,30.960082,-452.244592,453.303097,44.164018,-502.987993,44.164018,-502.987993,504.923144,504.923144,350.786462
42.500000,30.338770,-447.488734,448.516006,43.253984,-497.116233,43.253984,-497.116233,498.994445,498.994445,348.262084
42.666667,29.731882,-442.859095,443.856016,42.365529,-491.412705,42.365529,-491.412705,493.235527,493.235527,345.779895
42.833333,29.137321,-438.349870,439.317189,41.495582,-485.869268,41.495582,-485.869268,487.638011,487.638011,343.338765
43.000000,28.553212,-433.955364,434.893715,40.641403,-480.477931,40.641403,-480.477931,482.193701,482.193701,340.937583
43.166667,27.977923,-429.669968,430.579894,39.800609,-475.230824,39.800609,-475.230824,476.894564,476.894564,338.575262
43.333333,27.410088,-425.488147,426.370116,38.971209,-470.120180,38.971209,-470.120180,471.732699,471.732699,336.250733
43.500000,26.848676,-421.404427,422.258857,38.151710,-465.138311,38.151710,-465.138311,466.700334,466.700334,333.962947
43.666667,26.293095,-417.413433,418.240721,37.341269,-460.277668,37.341269,-460.277668,461.789890,461.789890,331.710875
43.833333,25.743311,-413.510036,414.310594,36.539869,-455.531063,36.539869,-455.531063,456.994214,456.994214,329.493507
44.000000,25.199841,-409.689668,410.463952,35.748310,-450.892136,35.748310,-450.892136,452.307042,452.307042,327.309856
44.166667,24.663412,-405.948619,406.697142,34.967698,-446.355807,34.967698,-446.355807,447.723404,447.723404,325.158957
44.333333,24.134382,-402.283928,403.007229,34.198573,-441.918101,34.198573,-441.918101,443.239383,443.239383,323.039870
44.500000,23.612520,-398.692766,399.391378,33.440582,-437.575235,33.440582,-437.575235,438.851180,438.851180,320.951681
44.666667,23.097388,-395.171977,395.846411,32.693047,-433.322916,32.693047,-433.322916,434.554467,434.554467,318.893509
44.833333,22.588834,-391.718162,392.368926,31.955715,-429.156471,31.955715,-429.156471,430.344565,430.344565,316.864499
45.000000,22.087145,-388.328015,388.955639,31.228975,-425.071351,31.228975,-425.071351,426.216967,426.216967,314.863834
45.166667,21.592914,-384.998556,385.603607,30.513671,-421.063480,30.513671,-421.063480,422.167666,422.167666,312.890729
45.333333,21.106886,-381.727190,382.310277,29.810865,-417.129340,29.810865,-417.129340,418.193226,418.193226,310.944439
45.500000,20.629833,-378.511682,379.073454,29.121656,-413.265932,29.121656,-413.265932,414.290721,414.290721,309.024253
45.666667,20.162489,-375.350102,375.891241,28.447080,-409.470700,28.447080,-409.470700,410.457659,410.457659,307.129500
45.833333,19.705514,-372.240775,372.761991,27.788058,-405.741447,27.788058,-405.741447,406.691896,406.691896,305.259548
46.000000,19.259478,-369.182239,369.684262,27.145380,-402.076280,27.145380,-402.076280,402.991571,402.991571,303.413800
46.166667,18.824852,-366.173205,366.656775,26.519682,-398.473545,26.519682,-398.473545,399.355055,399.355055,301.591695
46.333333,18.402005,-363.212526,363.678392,25.911450,-394.931788,25.911450,-394.931788,395.780900,395.780900,299.792707
46.500000,17.991207,-360.299172,360.748079,25.321028,-391.449710,25.321028,-391.449710,392.267804,392.267804,298.016344
46.666667,17.592632,-357.432203,357.864892,24.748615,-388.026135,24.748615,-388.026135,388.814577,388.814577,296.262139
46.833333,17.206365,-354.610753,355.027950,24.194285,-384.659981,24.194285,-384.659981,385.420114,385.420114,294.529658
47.000000,16.832407,-351.834009,352.236426,23.657990,-381.350236,23.657990,-381.350236,382.083371,382.083371,292.818488
47.166667,16.470688,-349.101199,349.489529,23.139582,-378.095936,23.139582,-378.095936,378.803349,378.803349,291.128240
47.333333,16.121075,-346.411580,346.786493,22.638821,-374.896155,22.638821,-374.896155,375.579077,375.579077,289.458542
47.500000,15.783377,-343.764429,344.126572,22.155392,-371.749983,22.155392,-371.749983,372.409601,372.409601,287.809043
47.666667,15.457359,-341.159037,341.509031,21.688917,-368.656525,21.688917,-368.656525,369.293979,369.293979,286.179403
47.833333,15.142747,-338.594701,338.933141,21.238962,-365.614893,21.238962,-365.614893,366.231270,366.231270,284.569297
48.000000,14.839239,-336.070724,336.398179,20.805062,-362.624196,20.805062,-362.624196,363.220536,363.220536,282.978411
48.166667,14.546510,-333.586411,333.903421,20.386719,-359.683543,20.386719,-359.683543,360.260835,360.260835,281.406439
48.333333,14.264218,-331.141065,331.448145,19.983413,-356.792040,19.983413,-356.792040,357.351223,357.351223,279.853084
48.500000,13.992009,-328.733993,329.031631,19.594616,-353.948791,19.594616,-353.948791,354.490755,354.490755,278.318056
48.666667,13.729526,-326.364498,326.653158,19.219791,-351.152894,19.219791,-351.152894,351.678483,351.678483,276.801069
48.833333,13.476409,-324.031886,324.312005,18.858408,-348.403446,18.858408,-348.403446,348.913457,348.913457,275.301846
49.000000,13.232300,-321.735464,322.007458,18.509934,-345.699546,18.509934,-345.699546,346.194734,346.194734,273.820110
49.166667,12.996845,-319.474541,319.738801,18.173851,-343.040292,18.173851,-343.040292,343.521369,343.521369,272.355590
49.333333,12.769696,-317.248430,317.505325,17.849649,-340.424787,17.849649,-340.424787,340.892425,340.892425,270.908019
49.500000,12.550516,-315.056448,315.306329,17.536834,-337.852138,17.536834,-337.852138,338.306973,338.306973,269.477134
49.666667,12.338976,-312.897919,313.141115,17.234931,-335.321462,17.234931,-335.321462,335.764092,335.764092,268.062674
49.833333,12.134757,-310.772173,311.008997,16.943476,-332.831882,16.943476,-332.831882,333.262874,333.262874,266.664381
50.000000,11.937554,-308.678551,308.909296,16.662026,-330.382535,16.662026,-330.382535,330.802422,330.802422,265.282002
