All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.054718,-2.397612,0.688023,1.723221
0.054818,-2.365060,0.601580,1.778359
0.054918,-2.329175,0.513787,1.831535
0.055018,-2.290055,0.424891,1.882593
0.055118,-2.247848,0.335196,1.931364
0.055218,-2.202739,0.245040,1.977681
0.055318,-2.154945,0.154779,2.021388
0.055418,-2.104711,0.064775,2.062355
0.055518,-2.052313,-0.024622,2.100498
0.055618,-1.998044,-0.113095,2.135785
0.055718,-1.942212,-0.200366,2.168247
0.055818,-1.885118,-0.286216,2.197967
0.055918,-1.827044,-0.370493,2.225077
0.056018,-1.768224,-0.453117,2.249736
0.056118,-1.708829,-0.534083,2.272112
0.056218,-1.648952,-0.613452,2.292365
0.056318,-1.588609,-0.691342,2.310628
0.056418,-1.527736,-0.767908,2.327000
0.056518,-1.466206,-0.843331,2.341536
0.056618,-1.403839,-0.917790,2.354243
0.056718,-1.340424,-0.991455,2.365085
0.056818,-1.275728,-1.064467,2.373974
0.056918,-1.209521,-1.136927,2.380784
0.057018,-1.141581,-1.208884,2.385346
0.057118,-1.071715,-1.280334,2.387460
0.057218,-0.999770,-1.351208,2.386901
0.057318,-0.925647,-1.421382,2.383440
0.057418,-0.849313,-1.490672,2.376856
0.057518,-0.770818,-1.558849,2.366958
0.057618,-0.690291,-1.625648,2.353607
0.057718,-0.607954,-1.690785,2.336728
0.057818,-0.524104,-1.753973,2.316328
0.057918,-0.439109,-1.814938,2.292491
0.058018,-0.353383,-1.873434,2.265381
0.058118,-0.267365,-1.929256,2.235229
0.058218,-0.181492,-1.982247,2.202317
0.058318,-0.096182,-2.032300,2.166959
0.058418,-0.011807,-2.079362,2.129481
0.058518,0.071323,-2.123428,2.090197
0.058618,0.152978,-2.164537,2.049390
0.058718,0.233014,-2.202770,2.007292
0.058818,0.311390,-2.238236,1.964064
0.058918,0.388163,-2.271068,1.919787
0.059018,0.463485,-2.301412,1.874456
0.059118,0.537593,-2.329413,1.827982
0.059218,0.610782,-2.355208,1.780200
0.059318,0.683382,-2.378911,1.730888
0.059418,0.755729,-2.400607,1.679792
0.059518,0.828128,-2.420343,1.626646
0.059618,0.900832,-2.438127,1.571202
0.059718,0.974013,-2.453928,1.513251
0.059818,1.047748,-2.467676,1.452647
0.059918,1.122012,-2.479273,1.389314
0.060018,1.196674,-2.488596,1.323255
0.060118,1.271507,-2.495504,1.254559
0.060218,1.346199,-2.499850,1.183389
