All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.053400,-156.562384,-154.102396,310.643985
0.053500,-148.148521,-162.380780,310.497113
0.053600,-139.582881,-170.500473,310.039541
0.053700,-130.871893,-178.455818,309.272089
0.053800,-122.022322,-186.241108,308.195865
0.053900,-113.041330,-193.850521,306.812275
0.054000,-103.936530,-201.278094,305.123017
0.054100,-94.716034,-208.517663,303.130092
0.054200,-85.388478,-215.562848,300.835820
0.054300,-75.963036,-222.407067,298.242853
0.054400,-66.449442,-229.043525,295.354187
0.054500,-56.857963,-235.465253,292.173176
0.054600,-47.199346,-241.665150,288.703535
0.054700,-37.484820,-247.636020,284.949348
0.054800,-27.726022,-253.370647,280.915052
0.054900,-17.934863,-258.861858,276.605419
0.055000,-8.123471,-264.102587,272.025550
0.055100,1.695907,-269.085959,267.180826
0.055200,11.511025,-273.805360,262.076895
0.055300,21.309721,-278.254494,256.719641
0.055400,31.080012,-282.427460,251.115137
0.055500,40.810207,-286.318794,245.269620
0.055600,50.488959,-289.923511,239.189448
0.055700,60.105341,-293.237135,232.881059
0.055800,69.648908,-296.255714,226.350939
0.055900,79.109717,-298.975816,219.605579
0.056000,88.478368,-301.394529,212.651450
0.056100,97.746002,-303.509434,205.494977
0.056200,106.904294,-305.318586,198.142524
0.056300,115.945414,-306.820473,190.600390
0.056400,124.862005,-308.013990,182.874817
0.056500,133.647138,-308.898395,174.972003
0.056600,142.294175,-309.473269,166.898146
0.056700,150.796767,-309.738510,158.659449
0.056800,159.148795,-309.694285,150.262197
0.056900,167.344268,-309.341021,141.712793
0.057000,175.377273,-308.679407,133.017793
0.057100,183.241941,-307.710378,124.183996
0.057200,190.932347,-306.435129,115.218496
0.057300,198.442500,-304.855134,106.128730
0.057400,205.766299,-302.972155,96.922554
0.057500,212.897495,-300.788272,87.608270
0.057600,219.829690,-298.305903,78.194657
