All calculations,DSN\400 kV B1,DSN\400 kV B1,DSN\400 kV B1
"Time in s","Phase Voltage A in kV","Phase Voltage B in kV","Phase Voltage C in kV"
0.044900,16.587954,260.180921,-276.569657
0.045000,6.727815,265.417812,-271.943341
0.045100,-3.141410,270.398482,-267.052372
0.045200,-13.006673,275.115978,-261.902786
0.045300,-22.854864,279.563620,-256.500909
0.045400,-32.672996,283.735063,-250.853303
0.045500,-42.448323,287.624370,-244.966697
0.045600,-52.168462,291.226071,-238.847906
0.045700,-61.821526,294.535210,-232.503779
0.045800,-71.396206,297.547380,-225.941132
0.045900,-80.881849,300.258741,-219.166688
0.046000,-90.268524,302.666022,-212.187039
0.046100,-99.547052,304.766521,-205.008595
0.046200,-108.709011,306.558077,-197.637563
0.046300,-117.746734,308.039047,-190.079931
0.046400,-126.653253,309.208265,-182.341477
0.046500,-135.422249,310.065011,-174.427792
0.046600,-144.047944,310.608960,-166.344339
0.046700,-152.524944,310.840152,-158.096522
0.046800,-160.848191,310.758960,-149.689764
0.046900,-169.012822,310.366040,-141.129617
0.047000,-177.014013,309.662330,-132.421843
0.047100,-184.846898,308.649031,-123.572528
0.047200,-192.506470,307.327591,-114.588183
0.047300,-199.987468,305.699727,-105.475814
0.047400,-207.284356,303.767435,-96.243008
0.047500,-214.391267,301.533003,-86.897978
0.047600,-221.301968,298.999047,-77.449611
0.047700,-228.009890,296.168520,-67.907497
0.047800,-234.508130,293.044734,-58.281908
0.047900,-240.789484,289.631380,-48.583765
0.048000,-246.846518,285.932533,-38.824667
0.048100,-252.671656,281.952630,-29.016713
0.048200,-258.257243,277.696498,-19.172411
0.048300,-263.595674,273.169304,-9.304604
0.048400,-268.679492,268.376539,0.573697
0.048500,-273.501468,263.324006,10.449437
0.048600,-278.054720,258.017758,20.309615
0.048700,-282.332775,252.464072,30.141453
0.048800,-286.329632,246.669399,39.932489
0.048900,-290.039826,240.640305,49.670668
0.049000,-293.458450,234.383418,59.344452
0.049100,-296.581179,227.905377,68.942876
0.049200,-299.404279,221.212775,78.455601
0.049300,-301.924591,214.312123,87.872970
0.049400,-304.139517,207.209815,97.186004
0.049500,-306.046993,199.912102,106.386400
0.049600,-307.645436,192.425092,115.466501
0.049700,-308.933703,184.754749,124.419231
0.049800,-309.911041,176.906917,133.238035
0.049900,-310.577037,168.887352,141.916811
0.050000,-310.931557,160.701782,150.449724
0.050100,-310.974749,152.355942,158.831191
0.050200,-310.706983,143.855680,167.055801
0.050300,-310.128857,135.207004,175.118174
0.050400,-309.241214,126.416164,183.012915
0.050500,-308.045128,117.489761,190.734559
0.050600,-306.541938,108.434804,198.277459
0.050700,-304.733275,99.258782,205.635790
0.050800,-302.621076,89.969734,212.803505
0.050900,-300.207629,80.576260,219.774306
0.051000,-297.495591,71.087580,226.541668
0.051100,-294.488016,61.513528,233.098854
0.051200,-291.188374,51.864516,239.438933
0.051300,-287.600574,42.151527,245.554849
0.051400,-283.728969,32.386107,251.439466
0.051500,-279.578337,22.580213,257.085643
0.051600,-275.153884,12.746159,262.486284
0.051700,-270.461188,2.896537,267.634416
